image_filename,group_id,category,line_error,dark_fraction
sample_000032_mirrored.png,run_20260720_210122__000449,centre,0.0066253854043828615,0.18274739583333333
sample_000033_original.png,run_20260720_210122__000001,medium_negative,-0.060684396036016115,0.17259114583333332
sample_000034_mirrored.png,run_20260720_210122__000001,medium_positive,0.060684396036016115,0.17259114583333332
sample_000035_original.png,run_20260720_210122__000251,centre,0.0236874946258353,0.185546875
sample_000036_mirrored.png,run_20260720_210122__000251,centre,-0.0236874946258353,0.185546875
sample_000037_original.png,run_20260720_210122__000335,centre,0.03244104925191627,0.1869140625
sample_000038_mirrored.png,run_20260720_210122__000335,centre,-0.03244104925191627,0.1869140625
sample_000039_original.png,recovery_y_negative_005__000020,strong_negative,-0.31793731113649765,0.18893229166666667
sample_000040_mirrored.png,recovery_y_negative_005__000020,strong_positive,0.31793731113649765,0.18893229166666667
sample_000041_original.png,recovery_y_positive_005__000003,strong_positive,0.7753403381731525,0.21178385416666667
sample_000042_mirrored.png,recovery_y_positive_005__000003,strong_negative,-0.7753404101485726,0.21178385416666667
sample_000043_original.png,medium_y_negative_003__000028,medium_negative,-0.132734958480739,0.1837890625
sample_000044_mirrored.png,medium_y_negative_003__000028,medium_positive,0.132734958480739,0.1837890625
sample_000045_original.png,recovery_y_positive_005__000084,medium_negative,-0.07433870903351023,0.20455729166666667
sample_000046_mirrored.png,recovery_y_positive_005__000084,medium_positive,0.07433870903351023,0.20455729166666667
sample_000047_original.png,run_20260720_210122__000017,centre,-0.03443419258549528,0.18391927083333334
sample_000048_mirrored.png,run_20260720_210122__000017,centre,0.03443419258549528,0.18391927083333334
sample_000049_original.png,run_20260720_210122__000255,centre,0.023299882996757077,0.18606770833333333
sample_000050_mirrored.png,run_20260720_210122__000255,centre,-0.023299882996757077,0.18606770833333333
sample_000051_original.png,medium_y_positive_003__000012,strong_positive,0.20912583069231525,0.19453125
sample_000052_mirrored.png,medium_y_positive_003__000012,strong_negative,-0.20912583069231525,0.19453125
sample_000053_original.png,run_20260720_210122__000099,centre,-0.030366237808323506,0.1849609375
sample_000054_mirrored.png,run_20260720_210122__000099,centre,0.030366237808323506,0.1849609375
sample_000055_original.png,medium_y_negative_003__000019,strong_negative,-0.20769755045572916,0.18515625
sample_000056_mirrored.png,medium_y_negative_003__000019,strong_positive,0.20769755045572916,0.18515625
sample_000057_original.png,medium_y_positive_003__000061,medium_negative,-0.03679863311959512,0.19309895833333332
sample_000058_mirrored.png,medium_y_positive_003__000061,medium_positive,0.03679863311959512,0.19309895833333332
sample_000059_original.png,medium_y_positive_003__000034,centre,0.03299314870774371,0.19485677083333333
sample_000060_mirrored.png,medium_y_positive_003__000034,centre,-0.03299314870774371,0.19485677083333333
sample_000061_original.png,recovery_y_positive_005__000019,strong_positive,0.26221000623403107,0.20358072916666667
sample_000062_mirrored.png,recovery_y_positive_005__000019,strong_negative,-0.2622100542176445,0.20358072916666667
sample_000063_original.png,recovery_y_negative_005__000027,strong_negative,-0.22093143103257665,0.1890625
sample_000064_mirrored.png,recovery_y_negative_005__000027,strong_positive,0.22093143103257665,0.1890625
sample_000065_original.png,recovery_y_positive_005__000053,medium_negative,-0.025042935737273977,0.2078125
sample_000066_mirrored.png,recovery_y_positive_005__000053,medium_positive,0.025042935737273977,0.2078125
sample_000067_original.png,run_20260720_210122__000053,centre,-0.023093073622985457,0.18606770833333333
sample_000068_mirrored.png,run_20260720_210122__000053,centre,0.023093073622985457,0.18606770833333333
sample_000069_original.png,medium_y_negative_003__000004,strong_negative,-0.5413639860333137,0.20833333333333334
sample_000070_mirrored.png,medium_y_negative_003__000004,strong_positive,0.5413639860333137,0.20833333333333334
sample_000071_original.png,recovery_y_negative_005__000033,medium_negative,-0.156998928238011,0.18919270833333332
sample_000072_mirrored.png,recovery_y_negative_005__000033,medium_positive,0.156998928238011,0.18919270833333332
sample_000073_original.png,recovery_y_positive_005__000075,medium_negative,-0.06892270262136399,0.20494791666666667
sample_000074_mirrored.png,recovery_y_positive_005__000075,medium_positive,0.06892270262136399,0.20494791666666667
sample_000075_original.png,recovery_y_positive_005__000016,strong_positive,0.3127759057770735,0.20260416666666667
sample_000076_mirrored.png,recovery_y_positive_005__000016,strong_negative,-0.3127758577934601,0.20260416666666667
sample_000077_original.png,medium_y_positive_003__000062,medium_negative,-0.03723154127972681,0.19322916666666667
sample_000078_mirrored.png,medium_y_positive_003__000062,medium_positive,0.03723154127972681,0.19322916666666667
sample_000079_original.png,medium_y_negative_003__000024,medium_negative,-0.16199526996732508,0.183984375
sample_000080_mirrored.png,medium_y_negative_003__000024,medium_positive,0.16199526996732508,0.183984375
sample_000081_original.png,run_20260720_210122__000234,centre,0.02938564468479756,0.184375
sample_000082_mirrored.png,run_20260720_210122__000234,centre,-0.02938564468479756,0.184375
sample_000083_original.png,medium_y_positive_003__000033,centre,0.037706387117973666,0.19479166666666667
sample_000084_mirrored.png,medium_y_positive_003__000033,centre,-0.037706387117973666,0.19479166666666667
sample_000085_original.png,recovery_y_positive_005__000024,medium_positive,0.19197984611463248,0.2060546875
sample_000086_mirrored.png,recovery_y_positive_005__000024,medium_negative,-0.19197984611463248,0.2060546875
sample_000087_original.png,run_20260720_210122__000070,centre,-0.02607947775402909,0.1869140625
sample_000088_mirrored.png,run_20260720_210122__000070,centre,0.02607947775402909,0.1869140625
sample_000089_original.png,recovery_y_negative_005__000028,strong_negative,-0.20865324008389838,0.18880208333333334
sample_000090_mirrored.png,recovery_y_negative_005__000028,strong_positive,0.208653192100285,0.18880208333333334
sample_000091_original.png,recovery_y_negative_005__000043,medium_negative,-0.08238997549380896,0.18880208333333334
sample_000092_mirrored.png,recovery_y_negative_005__000043,medium_positive,0.08238997549380896,0.18880208333333334
sample_000093_original.png,recovery_y_negative_005__000009,strong_negative,-0.5688092693592768,0.19368489583333334
sample_000094_mirrored.png,recovery_y_negative_005__000009,strong_positive,0.5688092693592768,0.19368489583333334
sample_000095_original.png,recovery_y_positive_005__000068,medium_negative,-0.05998968928115173,0.20533854166666668
sample_000096_mirrored.png,recovery_y_positive_005__000068,medium_positive,0.05998968928115173,0.20533854166666668
sample_000097_original.png,run_20260720_210122__000008,medium_negative,-0.04302009246634238,0.18658854166666666
sample_000098_mirrored.png,run_20260720_210122__000008,medium_positive,0.04302009246634238,0.18658854166666666
sample_000099_original.png,recovery_y_positive_005__000057,medium_negative,-0.037555718571884826,0.2068359375
sample_000100_mirrored.png,recovery_y_positive_005__000057,medium_positive,0.037555718571884826,0.2068359375
sample_000101_original.png,run_20260720_210122__000432,centre,-0.0007477766312893082,0.183984375
sample_000102_mirrored.png,run_20260720_210122__000432,centre,0.0007477766312893082,0.183984375
sample_000103_original.png,medium_y_positive_003__000020,medium_positive,0.1245223711121757,0.19407552083333332
sample_000104_mirrored.png,medium_y_positive_003__000020,medium_negative,-0.1245223711121757,0.19407552083333332
sample_000105_original.png,run_20260720_210122__000160,centre,0.00960727907576651,0.18313802083333333
sample_000106_mirrored.png,run_20260720_210122__000160,centre,-0.00960727907576651,0.18313802083333333
sample_000107_original.png,run_20260720_210122__000345,centre,0.032950731193494495,0.18782552083333334
sample_000108_mirrored.png,run_20260720_210122__000345,centre,-0.032950731193494495,0.18782552083333334
sample_000109_original.png,run_20260720_210122__000191,centre,0.01356352800093357,0.18541666666666667
sample_000110_mirrored.png,run_20260720_210122__000191,centre,-0.01356352800093357,0.18541666666666667
sample_000111_original.png,run_20260720_210122__000096,centre,-0.03055442954009434,0.18450520833333334
sample_000112_mirrored.png,run_20260720_210122__000096,centre,0.03055442954009434,0.18450520833333334
sample_000113_original.png,recovery_y_negative_005__000012,strong_negative,-0.4763368330661606,0.191015625
sample_000114_mirrored.png,recovery_y_negative_005__000012,strong_positive,0.47633688104977395,0.191015625
sample_000115_original.png,run_20260720_210122__000004,medium_negative,-0.05087155516042649,0.19329427083333334
sample_000116_mirrored.png,run_20260720_210122__000004,medium_positive,0.05087155516042649,0.19329427083333334
sample_000117_original.png,medium_y_negative_003__000039,medium_negative,-0.07297655021619497,0.18346354166666667
sample_000118_mirrored.png,medium_y_negative_003__000039,medium_positive,0.07297655021619497,0.18346354166666667
sample_000119_original.png,recovery_y_positive_005__000089,medium_negative,-0.0759759099228577,0.20384114583333332
sample_000120_mirrored.png,recovery_y_positive_005__000089,medium_positive,0.0759759099228577,0.20384114583333332
sample_000121_original.png,medium_y_positive_003__000007,strong_positive,0.29915719662072526,0.19876302083333333
sample_000122_mirrored.png,medium_y_positive_003__000007,strong_negative,-0.2991572446043386,0.19876302083333333
sample_000123_original.png,recovery_y_negative_005__000089,centre,0.030104247279137186,0.18912760416666666
sample_000124_mirrored.png,recovery_y_negative_005__000089,centre,-0.030104247279137186,0.18912760416666666
sample_000125_original.png,recovery_y_positive_005__000090,medium_negative,-0.07657522525427476,0.2037109375
sample_000126_mirrored.png,recovery_y_positive_005__000090,medium_positive,0.07657522525427476,0.2037109375
sample_000127_original.png,recovery_y_positive_005__000058,medium_negative,-0.04012859992261203,0.20638020833333334
sample_000128_mirrored.png,recovery_y_positive_005__000058,medium_positive,0.04012859992261203,0.20638020833333334
sample_000129_original.png,medium_y_negative_003__000056,centre,-0.0214550090285967,0.18359375
sample_000130_mirrored.png,medium_y_negative_003__000056,centre,0.0214550090285967,0.18359375
sample_000131_original.png,recovery_y_positive_005__000085,medium_negative,-0.07471586023486636,0.20423177083333333
sample_000132_mirrored.png,recovery_y_positive_005__000085,medium_positive,0.07471586023486636,0.20423177083333333
sample_000133_original.png,run_20260720_210122__000079,centre,-0.030339366984817217,0.18639322916666667
sample_000134_mirrored.png,run_20260720_210122__000079,centre,0.030339366984817217,0.18639322916666667
sample_000135_original.png,medium_y_negative_003__000002,strong_negative,-0.46596531897970717,0.17584635416666666
sample_000136_mirrored.png,medium_y_negative_003__000002,strong_positive,0.46596531897970717,0.17584635416666666
sample_000137_original.png,run_20260720_210122__000428,centre,0.0012480537846403302,0.184375
sample_000138_mirrored.png,run_20260720_210122__000428,centre,-0.0012480537846403302,0.184375
sample_000139_original.png,recovery_y_negative_005__000001,strong_negative,-0.6462139633466613,0.1560546875
sample_000140_mirrored.png,recovery_y_negative_005__000001,strong_positive,0.6462139393548546,0.1560546875
sample_000141_original.png,recovery_y_negative_005__000013,strong_negative,-0.4519089992691136,0.19069010416666668
sample_000142_mirrored.png,recovery_y_negative_005__000013,strong_positive,0.4519089992691136,0.19069010416666668
sample_000143_original.png,run_20260720_210122__000415,centre,0.012329869300314466,0.184375
sample_000144_mirrored.png,run_20260720_210122__000415,centre,-0.012329869300314466,0.184375
sample_000145_original.png,run_20260720_210122__000316,centre,0.03162340847951061,0.18515625
sample_000146_mirrored.png,run_20260720_210122__000316,centre,-0.03162340847951061,0.18515625
sample_000147_original.png,run_20260720_210122__000084,centre,-0.03111631765305621,0.18600260416666667
sample_000148_mirrored.png,run_20260720_210122__000084,centre,0.03111631765305621,0.18600260416666667
sample_000149_original.png,run_20260720_210122__000278,centre,0.029108779235455975,0.18776041666666668
sample_000150_mirrored.png,run_20260720_210122__000278,centre,-0.029108779235455975,0.18776041666666668
sample_000151_original.png,medium_y_negative_003__000040,medium_negative,-0.06895014924823113,0.18333333333333332
sample_000152_mirrored.png,medium_y_negative_003__000040,medium_positive,0.06895014924823113,0.18333333333333332
sample_000153_original.png,recovery_y_positive_005__000087,medium_negative,-0.07555787668288129,0.20423177083333333
sample_000154_mirrored.png,recovery_y_positive_005__000087,medium_positive,0.07555787668288129,0.20423177083333333
sample_000155_original.png,recovery_y_negative_005__000003,strong_negative,-0.846212830933385,0.15377604166666667
sample_000156_mirrored.png,recovery_y_negative_005__000003,strong_positive,0.846212902908805,0.15377604166666667
sample_000157_original.png,run_20260720_210122__000100,centre,-0.029911257186025945,0.18509114583333333
sample_000158_mirrored.png,run_20260720_210122__000100,centre,0.029911257186025945,0.18509114583333333
sample_000159_original.png,recovery_y_positive_005__000010,strong_positive,0.4434989113477791,0.2013671875
sample_000160_mirrored.png,recovery_y_positive_005__000010,strong_negative,-0.4434989113477791,0.2013671875
sample_000161_original.png,recovery_y_positive_005__000078,medium_negative,-0.07090221860873624,0.20475260416666666
sample_000162_mirrored.png,recovery_y_positive_005__000078,medium_positive,0.07090221860873624,0.20475260416666666
sample_000163_original.png,run_20260720_210122__000282,centre,0.030691470739976415,0.18763020833333333
sample_000164_mirrored.png,run_20260720_210122__000282,centre,-0.030691470739976415,0.18763020833333333
sample_000165_original.png,recovery_y_positive_005__000001,strong_positive,0.52858249496364,0.1546875
sample_000166_mirrored.png,recovery_y_positive_005__000001,strong_negative,-0.5285824469800265,0.1546875
sample_000167_original.png,recovery_y_negative_005__000032,medium_negative,-0.16662338544737618,0.1890625
sample_000168_mirrored.png,recovery_y_negative_005__000032,medium_positive,0.16662338544737618,0.1890625
sample_000169_original.png,recovery_y_negative_005__000035,medium_negative,-0.1395992063126474,0.18873697916666668
sample_000170_mirrored.png,recovery_y_negative_005__000035,medium_positive,0.1395992063126474,0.18873697916666668
sample_000171_original.png,run_20260720_210122__000124,centre,-0.014394220316185142,0.18470052083333333
sample_000172_mirrored.png,run_20260720_210122__000124,centre,0.014394220316185142,0.18470052083333333
sample_000173_original.png,run_20260720_210122__000075,centre,-0.028914157699488994,0.18723958333333332
sample_000174_mirrored.png,run_20260720_210122__000075,centre,0.028914157699488994,0.18723958333333332
sample_000175_original.png,recovery_y_negative_005__000079,centre,0.023361493956367923,0.18971354166666668
sample_000176_mirrored.png,recovery_y_negative_005__000079,centre,-0.023361493956367923,0.18971354166666668
sample_000177_original.png,recovery_y_negative_005__000054,centre,-0.02952364555694772,0.18951822916666666
sample_000178_mirrored.png,recovery_y_negative_005__000054,centre,0.02952364555694772,0.18951822916666666
sample_000179_original.png,recovery_y_negative_005__000029,strong_negative,-0.1971776230530169,0.1890625
sample_000180_mirrored.png,recovery_y_negative_005__000029,strong_positive,0.1971776230530169,0.1890625
sample_000181_original.png,run_20260720_210122__000093,centre,-0.030497425007370283,0.18463541666666666
sample_000182_mirrored.png,run_20260720_210122__000093,centre,0.030497425007370283,0.18463541666666666
sample_000183_original.png,recovery_y_positive_005__000072,medium_negative,-0.0655388982041077,0.20520833333333333
sample_000184_mirrored.png,recovery_y_positive_005__000072,medium_positive,0.0655388982041077,0.20520833333333333
sample_000185_original.png,medium_y_negative_003__000005,strong_negative,-0.4796555237200275,0.20201822916666667
sample_000186_mirrored.png,medium_y_negative_003__000005,strong_positive,0.4796555237200275,0.20201822916666667
sample_000187_original.png,run_20260720_210122__000152,centre,0.007976220088934748,0.183984375
sample_000188_mirrored.png,run_20260720_210122__000152,centre,-0.007976220088934748,0.183984375
sample_000189_original.png,run_20260720_210122__000357,centre,0.034399836318297954,0.18828125
sample_000190_mirrored.png,run_20260720_210122__000357,centre,-0.034399836318297954,0.18828125
sample_000191_original.png,recovery_y_negative_005__000052,centre,-0.03764304874828027,0.1896484375
sample_000192_mirrored.png,recovery_y_negative_005__000052,centre,0.03764304874828027,0.1896484375
sample_000193_original.png,medium_y_positive_003__000016,medium_positive,0.1625367170609768,0.19407552083333332
sample_000194_mirrored.png,medium_y_positive_003__000016,medium_negative,-0.1625367170609768,0.19407552083333332
sample_000195_original.png,recovery_y_positive_005__000011,strong_positive,0.4171880566099155,0.20143229166666668
sample_000196_mirrored.png,recovery_y_positive_005__000011,strong_negative,-0.4171880566099155,0.20143229166666668
sample_000197_original.png,medium_y_negative_003__000041,medium_negative,-0.06488987184920401,0.18352864583333334
sample_000198_mirrored.png,medium_y_negative_003__000041,medium_positive,0.06488987184920401,0.18352864583333334
sample_000199_original.png,recovery_y_positive_005__000018,strong_positive,0.2793812301923644,0.20305989583333334
sample_000200_mirrored.png,recovery_y_positive_005__000018,strong_negative,-0.27938118220875097,0.20305989583333334
sample_000201_original.png,run_20260720_210122__000139,centre,-0.0026567567069575473,0.18463541666666666
sample_000202_mirrored.png,run_20260720_210122__000139,centre,0.0026567567069575473,0.18463541666666666
sample_000203_original.png,run_20260720_210122__000170,centre,0.009317458050805817,0.1828125
sample_000204_mirrored.png,run_20260720_210122__000170,centre,-0.009317458050805817,0.1828125
sample_000205_original.png,run_20260720_210122__000271,centre,0.026077654376719734,0.18684895833333334
sample_000206_mirrored.png,run_20260720_210122__000271,centre,-0.026077654376719734,0.18684895833333334
sample_000207_original.png,medium_y_positive_003__000052,centre,-0.02317080707670008,0.1935546875
sample_000208_mirrored.png,medium_y_positive_003__000052,centre,0.02317080707670008,0.1935546875
sample_000209_original.png,medium_y_positive_003__000015,medium_positive,0.17291586054196148,0.194140625
sample_000210_mirrored.png,medium_y_positive_003__000015,medium_negative,-0.17291586054196148,0.194140625
sample_000211_original.png,recovery_y_negative_005__000082,centre,0.02623129790683962,0.18984375
sample_000212_mirrored.png,recovery_y_negative_005__000082,centre,-0.02623129790683962,0.18984375
sample_000213_original.png,medium_y_negative_003__000044,centre,-0.054065728337509826,0.18359375
sample_000214_mirrored.png,medium_y_negative_003__000044,centre,0.054065728337509826,0.18359375
sample_000215_original.png,recovery_y_negative_005__000085,centre,0.02818826159591195,0.1892578125
sample_000216_mirrored.png,recovery_y_negative_005__000085,centre,-0.02818826159591195,0.1892578125
sample_000217_original.png,run_20260720_210122__000155,centre,0.008934356881387578,0.18359375
sample_000218_mirrored.png,run_20260720_210122__000155,centre,-0.008934356881387578,0.18359375
sample_000219_original.png,run_20260720_210122__000266,centre,0.024484214542796777,0.18678385416666668
sample_000220_mirrored.png,run_20260720_210122__000266,centre,-0.024484214542796777,0.18678385416666668
sample_000221_original.png,run_20260720_210122__000085,centre,-0.030596559152663128,0.1859375
sample_000222_mirrored.png,run_20260720_210122__000085,centre,0.030596559152663128,0.1859375
sample_000223_original.png,medium_y_negative_003__000020,strong_negative,-0.1972712870663817,0.1845703125
sample_000224_mirrored.png,medium_y_negative_003__000020,strong_positive,0.1972712870663817,0.1845703125
sample_000225_original.png,run_20260720_210122__000151,centre,0.006881042096599843,0.18404947916666667
sample_000226_mirrored.png,run_20260720_210122__000151,centre,-0.006881042096599843,0.18404947916666667
sample_000227_original.png,recovery_y_positive_005__000013,strong_positive,0.37057331972901925,0.20149739583333334
sample_000228_mirrored.png,recovery_y_positive_005__000013,strong_negative,-0.37057336771263266,0.20149739583333334
sample_000229_original.png,run_20260720_210122__000424,centre,0.00533059558028695,0.18450520833333334
sample_000230_mirrored.png,run_20260720_210122__000424,centre,-0.00533059558028695,0.18450520833333334
sample_000231_original.png,recovery_y_positive_005__000091,medium_negative,-0.07699978426567414,0.20364583333333333
sample_000232_mirrored.png,recovery_y_positive_005__000091,medium_positive,0.07699978426567414,0.20364583333333333
sample_000233_original.png,medium_y_negative_003__000015,strong_negative,-0.25240445886767887,0.18697916666666667
sample_000234_mirrored.png,medium_y_negative_003__000015,strong_positive,0.25240445886767887,0.18697916666666667
sample_000235_original.png,recovery_y_positive_005__000012,strong_positive,0.3923376311296187,0.20110677083333334
sample_000236_mirrored.png,recovery_y_positive_005__000012,strong_negative,-0.3923375831460053,0.20110677083333334
sample_000237_original.png,recovery_y_negative_005__000093,centre,0.03149865108465998,0.18854166666666666
sample_000238_mirrored.png,recovery_y_negative_005__000093,centre,-0.03149865108465998,0.18854166666666666
sample_000239_original.png,recovery_y_negative_005__000023,strong_negative,-0.2726261450809503,0.18919270833333332
sample_000240_mirrored.png,recovery_y_negative_005__000023,strong_positive,0.2726260970973369,0.18919270833333332
sample_000241_original.png,recovery_y_negative_005__000088,centre,0.02935512710667256,0.18873697916666668
sample_000242_mirrored.png,recovery_y_negative_005__000088,centre,-0.02935512710667256,0.18873697916666668
sample_000243_original.png,recovery_y_negative_005__000037,medium_negative,-0.12378073638340212,0.1888671875
sample_000244_mirrored.png,recovery_y_negative_005__000037,medium_positive,0.12378073638340212,0.1888671875
sample_000245_original.png,medium_y_negative_003__000010,strong_negative,-0.3270461844198359,0.1900390625
sample_000246_mirrored.png,medium_y_negative_003__000010,strong_positive,0.3270461364362225,0.1900390625
sample_000247_original.png,recovery_y_positive_005__000025,medium_positive,0.17955314588246854,0.20611979166666666
sample_000248_mirrored.png,recovery_y_positive_005__000025,medium_negative,-0.17955314588246854,0.20611979166666666
sample_000249_original.png,recovery_y_positive_005__000030,medium_positive,0.12319687177550118,0.20826822916666668
sample_000250_mirrored.png,recovery_y_positive_005__000030,medium_negative,-0.12319687177550118,0.20826822916666668
sample_000251_original.png,medium_y_negative_003__000012,strong_negative,-0.29306692447302474,0.1876953125
sample_000252_mirrored.png,medium_y_negative_003__000012,strong_positive,0.29306692447302474,0.1876953125
sample_000253_original.png,run_20260720_210122__000036,centre,-0.021838781968602596,0.1849609375
sample_000254_mirrored.png,run_20260720_210122__000036,centre,0.021838781968602596,0.1849609375
sample_000255_original.png,run_20260720_210122__000090,centre,-0.030670357950078615,0.18463541666666666
sample_000256_mirrored.png,run_20260720_210122__000090,centre,0.030670357950078615,0.18463541666666666
sample_000257_original.png,run_20260720_210122__000067,centre,-0.024879599517246463,0.1873046875
sample_000258_mirrored.png,run_20260720_210122__000067,centre,0.024879599517246463,0.1873046875
sample_000259_original.png,medium_y_positive_003__000014,strong_positive,0.1840561200987618,0.194140625
sample_000260_mirrored.png,medium_y_positive_003__000014,strong_negative,-0.1840561200987618,0.194140625
sample_000261_original.png,medium_y_negative_003__000022,strong_negative,-0.17882398689318002,0.1841796875
sample_000262_mirrored.png,medium_y_negative_003__000022,strong_positive,0.17882398689318002,0.1841796875
sample_000263_original.png,medium_y_negative_003__000023,strong_negative,-0.17051408875663326,0.18411458333333333
sample_000264_mirrored.png,medium_y_negative_003__000023,strong_positive,0.17051408875663326,0.18411458333333333
sample_000265_original.png,recovery_y_positive_005__000071,medium_negative,-0.06454774868563286,0.20514322916666666
sample_000266_mirrored.png,recovery_y_positive_005__000071,medium_positive,0.06454774868563286,0.20514322916666666
sample_000267_original.png,recovery_y_negative_005__000030,strong_negative,-0.1869470368391313,0.1888671875
sample_000268_mirrored.png,recovery_y_negative_005__000030,strong_positive,0.1869470368391313,0.1888671875
sample_000269_original.png,run_20260720_210122__000211,centre,0.02355582759065448,0.18639322916666667
sample_000270_mirrored.png,run_20260720_210122__000211,centre,-0.02355582759065448,0.18639322916666667
sample_000271_original.png,run_20260720_210122__000368,medium_positive,0.03975634304982311,0.18684895833333334
sample_000272_mirrored.png,run_20260720_210122__000368,medium_negative,-0.03975634304982311,0.18684895833333334
sample_000273_original.png,run_20260720_210122__000088,centre,-0.030627748501375788,0.18502604166666667
sample_000274_mirrored.png,run_20260720_210122__000088,centre,0.030627748501375788,0.18502604166666667
sample_000275_original.png,run_20260720_210122__000037,centre,-0.022124476402810535,0.18483072916666668
sample_000276_mirrored.png,run_20260720_210122__000037,centre,0.022124476402810535,0.18483072916666668
sample_000277_original.png,recovery_y_positive_005__000004,strong_positive,0.7288553489829009,0.21041666666666667
sample_000278_mirrored.png,recovery_y_positive_005__000004,strong_negative,-0.7288553249910943,0.21041666666666667
sample_000279_original.png,run_20260720_210122__000362,centre,0.03682425636915291,0.1873046875
sample_000280_mirrored.png,run_20260720_210122__000362,centre,-0.03682425636915291,0.1873046875
sample_000281_original.png,recovery_y_negative_005__000022,strong_negative,-0.2868288627960397,0.18893229166666667
sample_000282_mirrored.png,recovery_y_negative_005__000022,strong_positive,0.2868288627960397,0.18893229166666667
sample_000283_original.png,recovery_y_positive_005__000093,medium_negative,-0.07745812374090999,0.20345052083333334
sample_000284_mirrored.png,recovery_y_positive_005__000093,medium_positive,0.07745812374090999,0.20345052083333334
sample_000285_original.png,medium_y_negative_003__000030,medium_negative,-0.1190819890244202,0.18359375
sample_000286_mirrored.png,medium_y_negative_003__000030,medium_positive,0.1190819890244202,0.18359375
sample_000287_original.png,run_20260720_210122__000284,centre,0.03133704227471502,0.18704427083333333
sample_000288_mirrored.png,run_20260720_210122__000284,centre,-0.03133704227471502,0.18704427083333333
sample_000289_original.png,run_20260720_210122__000268,centre,0.024677780439268868,0.18704427083333333
sample_000290_mirrored.png,run_20260720_210122__000268,centre,-0.024677780439268868,0.18704427083333333
sample_000291_original.png,run_20260720_210122__000319,centre,0.03173789738109277,0.18548177083333334
sample_000292_mirrored.png,run_20260720_210122__000319,centre,-0.03173789738109277,0.18548177083333334
sample_000293_original.png,medium_y_positive_003__000023,medium_positive,0.09948807242531446,0.19453125
sample_000294_mirrored.png,medium_y_positive_003__000023,medium_negative,-0.09948807242531446,0.19453125
sample_000295_original.png,run_20260720_210122__000083,centre,-0.030578901182930423,0.1859375
sample_000296_mirrored.png,run_20260720_210122__000083,centre,0.030578901182930423,0.1859375
sample_000297_original.png,run_20260720_210122__000183,centre,0.009794415168042452,0.1845703125
sample_000298_mirrored.png,run_20260720_210122__000183,centre,-0.009794415168042452,0.1845703125
